Sentence,Perplexity,Min Prob,Label
"The same situation is happening around the world .
",28.73485565185547,1656.177734375,1
"Obviously , rising life expectancies should also be considered as a serious challenge .
",52.36345672607422,109722.328125,0
"To conclude , the rising life expectancies must be considered both an achievement and a challenge .
",36.45140075683594,8984.2255859375,0
"To extend our life is not only a symbol of our achievement in developing our society , but also a fulfillment of our original dream .
",28.99775695800781,2586.051025390625,1
"At the same time , we also need to consider the negative effects brought by the ageing population , and then find proper measures to counter the challenges .
",27.950904846191406,7449.56298828125,1
"The population ageing is now a heated expression in individuals ' lives .
",541.8974609375,227069.546875,0
"These two words can be seen from various media and assessments of this social trend are of great number .
",121.7883529663086,25889.0,0
"When mentioning about the population ageing , media always consider it as a social problem .
",110.65017700195312,18196.88671875,0
"It is deniable that population ageing can cause a lot of problems , but in the same time , it is also a symbol of improvement .
",41.41472244262695,126634.90625,1
"Therefore , population ageing should be considered both a challenge and an achievement .
",72.9843521118164,284683.3125,1
"Following are the more specific explanations .
",101.4642105102539,7036.041015625,0
"The rising average life expectancies can surely cause some problems .
",114.69075775146484,13309.203125,0
"Firstly , the aging population is generally of low productivity .
",101.90321350097656,76159.4453125,1
"It is a natural rule that when people grow older , their bodies will be less flexible and brains will operate slower , so they will contribute less to the society .
",33.596229553222656,1308549.375,0
"In addition , elderly people are using same or even more amount of social resource , as they need more medical support and human help caused by their weaker physical status .
",86.28880310058594,209767.0,0
"Furthermore , to make livings , many senior citizens go back to work field .
",140.53297424316406,415887.65625,0
"It will also induce many problems .
",133.5403289794922,19299.583984375,1
"For example , these senior citizens may do the work less efficient and which will lead to a low effective output .
",78.18940734863281,101456.7265625,0
"To make him or her more competitive so that not be beat by the younger , old people usually accept lower compensation or bonus .
",174.70449829101562,12924.12890625,0
"This may lead to the younger 's lower employment rate and opportunities and thus they have to live with huge pressure and lower living standard to reduce the daily cost .
",107.16909790039062,28869.587890625,0
"Besides , the elderly with less salary also have to lower their living standard ; both the consequences can cause a decrease in social happiness level and drive the whole society in to a less stable situation .
",85.1195297241211,53272.1640625,0
"There are also some older people live a rich life with their deposits and retirement compensation .
",106.8573226928711,162116.40625,0
"They can live a happy life , but actually to the society as a whole , it is a waste of social resource .
",31.235387802124023,11638.623046875,0
