Sentence,max_min_diff,Perplexity,flesch_reading_ease,flesch_reading_grade
"Following are the more specific explanations .
",7.346719026565552,101.4642105102539,6.17,13.9
"The rising average life expectancies can surely cause some problems .
",9.461334086954594,114.69075775146484,44.41,9.6
"Firstly , the aging population is generally of low productivity .
",9.845493793487549,101.90321350097656,-22.27,18.6
"It is a natural rule that when people grow older , their bodies will be less flexible and brains will operate slower , so they will contribute less to the society .
",13.778733372688293,33.596229553222656,42.04,14.6
"In addition , elderly people are using same or even more amount of social resource , as they need more medical support and human help caused by their weaker physical status .
",12.16726639866829,86.28880310058594,33.58,15.8
"Furthermore , to make livings , many senior citizens go back to work field .
",12.705540612339973,140.53297424316406,42.38,10.3
"It will also induce many problems .
",7.342100143432617,133.5403289794922,56.93,6.8
"For example , these senior citizens may do the work less efficient and which will lead to a low effective output .
",11.47648224234581,78.18940734863281,51.18,11.1
"To make him or her more competitive so that not be beat by the younger , old people usually accept lower compensation or bonus .
",9.378936745226383,174.70449829101562,48.13,12.3
"This may lead to the younger 's lower employment rate and opportunities and thus they have to live with huge pressure and lower living standard to reduce the daily cost .
",9.92216831445694,107.16909790039062,49.49,13.8
"Besides , the elderly with less salary also have to lower their living standard ; both the consequences can cause a decrease in social happiness level and drive the whole society in to a less stable situation .
",10.64275336265564,85.1195297241211,27.49,18.1
"There are also some older people live a rich life with their deposits and retirement compensation .
",11.147599756717682,106.8573226928711,55.24,9.5
"They can live a happy life , but actually to the society as a whole , it is a waste of social resource .
",9.352433669380844,31.235387802124023,58.62,10.3
"Also , the growing percentage of older people will cause the maintenance of many traditional thoughts and mindsets which may become a resistance of the positive social change .
",10.680501151829958,87.73746490478516,35.61,15.0
"Above all , the population aging will be a great challenge for the world for it drags the development of a society .
",10.767017406411469,44.755767822265625,50.16,11.5
"However , the growing life expectancies also mean an achievement to the human society .
",11.558698421344161,175.62425231933594,32.9,11.9
"Actually , living a longer life needs a lot of conditions to realize .
",9.392693102359772,96.27656555175781,42.38,10.3
"There are many factors which will result in the death of people , such as natural disasters , accident , diseases or suicides .
",8.792581354733557,22.330307006835938,34.26,13.5
"Long life span for the individual himself is a great achievement which indicates he or she is brave enough to face the life full of problems .
",9.68259838130325,47.670223236083984,62.01,11.1
"For the whole society , rising life expectancies are a symbol of more advances science and technology especially in the medical field , better social environment and a safer world .
",11.510215919464827,58.8593635559082,17.68,17.8
"Therefore , human need to appreciate the longer life span and consider it as an achievement .
",9.39852774143219,71.7921142578125,47.79,10.3
"Every coin has two sides .
",8.311068296432495,47.41538619995117,83.32,2.9
"The rising life expectancies are like a two side sword to the modern world .
",9.448002729564905,103.5644760131836,74.19,6.4
"It can cause many problems but it also means a lot for the human beings .
",7.577173709869385,38.20062255859375,81.63,5.6
"What we can do now is to try hard to solve the problems and in the same time appreciate its great meanings .
",8.83968523144722,31.948070526123047,74.53,8.3
"Rising Life Expectancies , Not Only an Achievement , But Also a Challenge
",9.071498483419418,180.52528381347656,43.39,9.9
"According to recent research , population ageing is a global phenomenon and the current average life span is over 65 .
",9.699549421668053,26.348344802856445,26.81,14.2
"The rising of life expectancies is not only an achievement , but also a great challenge .
",9.86377763748169,39.77730941772461,56.25,9.1
"Obviously , rising of life expectancies is a mark of our achievements in terms of hospitalizing technology , insurance condition , culture development , and our social system , which shows the improvements of people 's life quality .
",11.95311488257721,91.66873168945312,-4.33,22.1
"Thanks to the development of technology and society , some deadly diseases in the past are curable now , and people are more aware of how to take care of our body .
",10.238506205379963,19.48919677734375,49.49,13.8
"This is the great achievement made by the generation .
",8.507119715213776,64.57575225830078,62.34,6.8
"At the same time , it is also a great challenge .
",8.529713559895754,18.063024520874023,78.25,4.8
"With the population ageing and the increasing portion of the old people , we are facing lots of problems now .
",8.794001571834087,36.500205993652344,52.19,10.7
"For individuals , since people 's life expectancies are becoming longer , there will be more troubles for them to take care of themselves , especially for those who live alone or have diseases and are poor .
",10.428363608196378,26.0859375,36.97,16.6
"For example , it becomes hard for them to earn their livings ; they may feel lonely especially if their spouses died ; they may suffer from all kinds of diseases .
",9.318865747889504,32.76629638671875,51.52,13.0
